codice_prodotto,nome_capo,ordine,immagine_url
HEE-089,Venezia,3,https://drive.google.com/file/d/10sBCPTA00OLaLY7Zbgih8zCI_IqNseYW/view
HEE-089,Venezia,4,https://drive.google.com/file/d/1wNBnj2rzlg1PhgDjEOx0_VnfRR5eW1VD/view
HEE-089,Venezia,5,https://drive.google.com/file/d/118BdDFumfJplU-T7VA4W886MlbPPxxp_/view
HEE-089,Venezia,6,https://drive.google.com/file/d/1UyCWAq-PtKAGNAr69cVEZaATfFjBL_l7/view
HEE-089,Venezia,7,https://drive.google.com/file/d/1m8sGalufUZ_aq3xvUli9p0RY5itIxGff/view
HEE-089,Venezia,8,https://drive.google.com/file/d/1sVxGBsR0104RmUQmV9G4Ub_sQviP-Z4g/view
HEE-089,Venezia,9,https://drive.google.com/file/d/1H-Q6dCwzDLxBfxw9ybswo-CVzEFQqHBL/view
HEE-089,Venezia,10,https://drive.google.com/file/d/1LNudCA53rKujgixDvo3QSKfY57uVw_2h/view
HEE-089,Venezia,11,https://drive.google.com/file/d/1thmjmNuZ9a8v_E37lgPX_0SX6HDTA1F6/view
HEE-089,Venezia,12,https://drive.google.com/file/d/1N_4BQ5BgQfLzVS1U28t4ewCxeIRC3TqM/view
HEE-091,Vienna,1,https://drive.google.com/file/d/1-jZaTI96FOH6jkGvwtTZWKsHxvNexo-v/view
HEE-091,Vienna,2,https://drive.google.com/file/d/1MdC_jjSm0Z5_-5Az0VvCp-MxnTk53h_1/view
HEE-091,Vienna,3,https://drive.google.com/file/d/1lQO53DXD6PGi-qvuIXAf6fJodYVRALNW/view
HEE-092,Virginia,1,https://drive.google.com/file/d/19COhI5lWZTU0wS32Qc2CSS8982cZLcG0/view
HEE-093,Zurigo,1,https://drive.google.com/file/d/1af_UNnoxx0mfkrDJVCuXCGrmvagkwtSb/view
HEE-093,Zurigo,2,https://drive.google.com/file/d/13Uc0W2VO13JaCXOOou0ZsnvHrNlAfhSV/view
HEE-093,Zurigo,3,https://drive.google.com/file/d/1K77cdq0QblwpiA0bH9VGlt6DKnhrPeKi/view
HEE-093,Zurigo,4,https://drive.google.com/file/d/1xLTObi28YjNKIPemFaKKXpTVlykZ3UNw/view
HEE-093,Zurigo,5,https://drive.google.com/file/d/1OzT2EF6zCiUM8GnbFRmKcC_wEtNLP5hy/view
HEE-093,Zurigo,6,https://drive.google.com/file/d/1O-Q1PJ7TTwYolPiJwCxyGa4FN00ha6KD/view
HEE-093,Zurigo,7,https://drive.google.com/file/d/1bVvPLf17wtQg1KOydqJdAUNYnkKbrT8Z/view
HEE-093,Zurigo,8,https://drive.google.com/file/d/1HUMk4HXc8yVvcAWGdkLoouEFlOZlCZW_/view
HEE-093,Zurigo,9,https://drive.google.com/file/d/1ErLJ5LEC1jrVOUulWw1tlJ8XHIhTIuXC/view
HEE-093,Zurigo,10,https://drive.google.com/file/d/1q8J5XlbFiC90A8wdyR4vx7kqw7Xb-SG8/view
HEE-093,Zurigo,11,https://drive.google.com/file/d/15p1g0WN79lyJOW4wcJn-CVJ3yiLGW2Gi/view
HEE-093,Zurigo,12,https://drive.google.com/file/d/1oHWAuannxkNAI00VqZY3-fAOv6hbLuco/view
